,sms,spam,profan,profan-prob,
225,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",TRUE,FALSE,0.269609735,
226,Dear :-/ why you mood off. I cant drive so i brother to drive,FALSE,FALSE,0.267894971,
227,Dude just saw a parked car with its sunroof popped up. Sux,FALSE,FALSE,0.267770428,
228,Oh ho. Is this the first time u use these type of words,FALSE,FALSE,0.267540095,
229,Oh ho. Is this the first time u use these type of words,FALSE,FALSE,0.267540095,
230,Oh ho. Is this the first time u use these type of words,FALSE,FALSE,0.267540095,
231,i see. When we finish we have loads of loans to pay,FALSE,FALSE,0.266646516,
232,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA,FALSE,FALSE,0.263884997,
233,Horrible gal. Me in sch doing some stuff. How come u got mc?,FALSE,FALSE,0.262952013,
234,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",FALSE,FALSE,0.262895487,
235,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",FALSE,FALSE,0.262838861,
236,Mum not going robinson already.,FALSE,FALSE,0.262677577,
237,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,FALSE,FALSE,0.262283329,
238,YO YO YO  WHASSUP?,FALSE,FALSE,0.262151035,
239,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,FALSE,FALSE,0.260649608,
240,Mum ask Ã¼ to buy food home...,FALSE,FALSE,0.259859041,
241,"I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz",FALSE,FALSE,0.259162155,
242,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah...",FALSE,FALSE,0.25903346,
243,"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss.",FALSE,FALSE,0.259003083,
244,Ha ha - had popped down to the loo when you hello-ed me. Hello!,FALSE,FALSE,0.2584746,
245,I'm going out to buy mum's present ar.,FALSE,FALSE,0.258361267,
246,"Although i told u dat i'm into baig face watches now but i really like e watch u gave cos it's fr u. Thanx 4 everything dat u've done today, i'm touched...",FALSE,FALSE,0.258179216,
247,Haha... They cant what... At the most tmr forfeit... haha so how?,FALSE,FALSE,0.256985504,
248,Audrie lousy autocorrect,FALSE,FALSE,0.256482461,
249,"U so lousy, run already come back then half dead... Hee...",FALSE,FALSE,0.256148007,
250,Never y lei... I v lazy... Got wat? Dat day Ã¼ send me da url cant work one...,FALSE,FALSE,0.255865485,
251,No chikku nt yet.. Ya i'm free,FALSE,FALSE,0.255012652,
252,Is ur changes 2 da report big? Cos i've already made changes 2 da previous report.,FALSE,FALSE,0.254812737,
253,Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,FALSE,FALSE,0.254574512,
254,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,FALSE,FALSE,0.254489212,
255,"Hmmm ... I thought we said 2 hours , not 3 ... You are late ... How should I punish you ?",FALSE,FALSE,0.253095875,
256,Just got outta class gonna go gym.,FALSE,FALSE,0.25013712,
257,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM,FALSE,FALSE,0.249980816,
258,i want to grasp your pretty  :),FALSE,FALSE,0.249925664,
259,Do Ã¼ all wan 2 meet up n combine all the parts? How's da rest of da project going?,FALSE,FALSE,0.249554644,
260,I am  I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,TRUE,FALSE,0.248822919,
261,Draw va?i dont think so:),FALSE,FALSE,0.248772351,
262,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday,FALSE,FALSE,0.247830925,
263,CALL 09090900040 & LISTEN TO EXTREME  LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,TRUE,FALSE,0.247292618,
264,Ok I'm gonna head up to usf in like fifteen minutes,FALSE,FALSE,0.247273979,
265,Unlimited texts. Limited minutes.,FALSE,FALSE,0.246242153,
266,"Just gettin a bit arty with my collages at the mo, well tryin 2 ne way! Got a roast in a min lovely i shall enjoy that!",FALSE,FALSE,0.245916151,
267,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,FALSE,FALSE,0.245341169,
268,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,FALSE,FALSE,0.245341169,
269,Boo. How's things? I'm back at home and a little bored already :-(,FALSE,FALSE,0.24489455,
270,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, ... *a teasing kiss*",FALSE,FALSE,0.24447104,
271,Hi mate its RV did u hav a nice hol just a message 3 say hello coz havenÂ’t sent u 1 in ages started driving so stay off roads!RVx,FALSE,FALSE,0.243811752,
272,Eat at old airport road... But now 630 oredi... Got a lot of pple...,FALSE,FALSE,0.243680459,
273,Guai... Ãœ shd haf seen him when he's naughty... Ãœ so free today? Can go jogging...,FALSE,FALSE,0.242714837,
274,So li hai... Me bored now da lecturer repeating last weeks stuff waste time...,FALSE,FALSE,0.242520301,
275,In sch but neva mind u eat 1st lor..,FALSE,FALSE,0.242185984,
276,"Two fundamentals of cool life: ""Walk, like you are the KING""...! OR ""Walk like you Dont care,whoever is the KING""!... Gud nyt",FALSE,FALSE,0.242142133,
277,Today my system sh get ready.all is well and i am also in the deep well,FALSE,FALSE,0.242120224,
278,"Dear,regret i cudnt pick call.drove down frm ctla now at cochin home.left mobile in car..ente style ishtamayoo?happy bakrid!",FALSE,FALSE,0.241543713,
279,Just come home. I don't want u to be miserable,FALSE,FALSE,0.24115943,
280,Babe ? I lost you ... :-(,FALSE,FALSE,0.241136186,
281,"Gosh that , what a pain. Spose I better come then.",FALSE,FALSE,0.241074775,
282,"""Gimme a few"" was  &lt;#&gt;  minutes ago",FALSE,FALSE,0.240607452,
283,Nt yet chikku..simple habba..hw abt u?,FALSE,FALSE,0.239977078,
284,Ha ha ha good joke. Girls are ,FALSE,FALSE,0.239845167,
285,"That day Ã¼ say Ã¼ cut ur hair at paragon, is it called hair sense? Do Ã¼ noe how much is a hair cut?",FALSE,FALSE,0.239819672,
286,The basket's gettin full so I might be by tonight,FALSE,FALSE,0.239719382,
287,That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?,FALSE,FALSE,0.239699866,
288,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx,FALSE,FALSE,0.239335713,
289,"It's fine, imma get a drink or somethin. Want me to come find you?",FALSE,FALSE,0.238928934,
290,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,FALSE,FALSE,0.238496084,
291,Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?,FALSE,FALSE,0.238005954,
292,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...,FALSE,FALSE,0.237879763,
293,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8,FALSE,FALSE,0.237659971,
294,New TEXTBUDDY Chat 2  guys in ur area 4 just 25p Free 2 receive Search postcode or at . TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,TRUE,FALSE,0.237592974,
295,Hey i've booked the pilates and yoga lesson already... Haha,FALSE,FALSE,0.23730257,
296,"Haha yeah, 2 oz is kind of a ",FALSE,FALSE,0.237231616,
297,Wot u up 2 u weirdo?,FALSE,FALSE,0.236914888,
298,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,FALSE,FALSE,0.236090979,
299,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,FALSE,FALSE,0.236040371,
300,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?",FALSE,FALSE,0.235924806,
301,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",FALSE,FALSE,0.235803323,
302,I'd like to tell you my deepest darkest . Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),TRUE,FALSE,0.235741612,
303,You have won a guaranteed Â£200 award or even Â£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,TRUE,FALSE,0.234761272,
304,You have won a guaranteed Â£200 award or even Â£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP,TRUE,FALSE,0.234761272,
305,Aiyo a bit pai seh Ã¼ noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...,FALSE,FALSE,0.234075891,
306,That's cause your old. I live to be high.,FALSE,FALSE,0.233855862,
307,U sure u can't take any sick time?,FALSE,FALSE,0.233818494,
308,Its sarcasm.. .nt scarcasim,FALSE,FALSE,0.233709222,
309,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,FALSE,FALSE,0.233680852,
310, stories and waiting for your,TRUE,FALSE,0.233566378,
311,Dude im no longer a pisces. Im an aquarius now.,FALSE,FALSE,0.23356178,
312,Are you right now?,FALSE,FALSE,0.233045096,
313,Huh but i cant go 2 ur house empty handed right?,FALSE,FALSE,0.232813416,
314,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema.,FALSE,FALSE,0.232547652,
315,Ill call you evening ill some ideas.,FALSE,FALSE,0.232494104,
316,I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.,FALSE,FALSE,0.232301398,
317,"Hmm... Dunno leh, mayb a bag 4 goigng out dat is not too small. Or jus anything except perfume, smth dat i can keep.",FALSE,FALSE,0.232240199,
318,Babe ? I lost you ... Will you try rebooting ?,FALSE,FALSE,0.23211013,
319,Dont gimme that lip ,FALSE,FALSE,0.231637944,
320,"Er, hello, things didnâ€˜t quite go to plan â€“ is limping slowly home followed by aa and with exhaust hanging off",FALSE,FALSE,0.231249525,
321,Enjoy urself tmr...,FALSE,FALSE,0.2309599,
322,Nobody can decide where to eat and dad wants Chinese,FALSE,FALSE,0.230942129,
323,Ya had just now.onion roast.,FALSE,FALSE,0.230814865,
324,Am watching house â€“ very entertaining â€“ am getting the whole hugh laurie thing â€“ even with the stick â€“ indeed especially with the stick.,FALSE,FALSE,0.229597521,
325,Ok Chinese food on its way. ,FALSE,FALSE,0.228383876,
326,Ma head dey swell oh. Thanks for making my day,FALSE,FALSE,0.228372227,
327,Aight ill get on fb in a couple minutes,FALSE,FALSE,0.228272305,
328,Well done and ! luv ya all,FALSE,FALSE,0.228157209,
329,No shoot me. I'm in the docs waiting room. :/,FALSE,FALSE,0.227736845,
330,Love it! The girls at the office may wonder why you are smiling but sore...,FALSE,FALSE,0.227606787,
331,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged,FALSE,FALSE,0.227090681,
332,Uhhhhrmm isnt having tb test bad when youre sick,FALSE,FALSE,0.226649176,
333,1000's of girls many local 2 u who r 2 this & r ready 2 4fil ur every. Can u 4fil theirs? text CUTE to 69911(Â£1.50p. m),TRUE,FALSE,0.226324532,
334,"Alright, I'll head out in a few minutes, text me where to meet you",FALSE,FALSE,0.226187798,
335,Poor girl can't go one day lmao,FALSE,FALSE,0.225935631,
336,Dear are you angry i was busy dear,FALSE,FALSE,0.225430025,
337,What should i eat fo lunch senor,FALSE,FALSE,0.225226496,
338,"Yo, the game almost over? Want to go to walmart soon",FALSE,FALSE,0.225201211,
339,Nt joking seriously i told,FALSE,FALSE,0.224626224,
340,Mmm so yummy babe ... Nice jolt to the ,FALSE,FALSE,0.224414265,
341,Btw regarding that we should really try to see if anyone else can be our 4th guy before we commit to a random dude,FALSE,FALSE,0.22374463,
342,Lol u still feeling sick?,FALSE,FALSE,0.222822212,
343,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.,FALSE,FALSE,0.222727238,
344,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between !!!,FALSE,FALSE,0.222672441,
345,This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again!,FALSE,FALSE,0.222568429,
346,I hope you know I'm still mad at you.,FALSE,FALSE,0.221610698,
347,"Hmm ok, i'll stay for like an hour cos my eye is really sore!",FALSE,FALSE,0.221100036,
348,"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem",FALSE,FALSE,0.220741453,
349,I'm in inside office..still filling forms.don know when they leave me.,FALSE,FALSE,0.220659905,
350,Dai what this da.. Can i send my resume to this id.,FALSE,FALSE,0.220007967,
351,"Haha, that was the first person I was gonna ask",FALSE,FALSE,0.219791277,
352,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?",FALSE,FALSE,0.219788838,
353,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",TRUE,FALSE,0.219782562,
354,Asking do u knw them or nt? May be ur frnds or classmates?,FALSE,FALSE,0.219698723,
355,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please....,FALSE,FALSE,0.219144433,
356,"Customer place, i wil cal u sir.",FALSE,FALSE,0.218949847,
357,K... Must book a not huh? so going for yoga basic on sunday?,FALSE,FALSE,0.218600735,
358,I might go 2 sch. Yar at e salon now v boring.,FALSE,FALSE,0.218595038,
359,Hey you still want to go for yogasana? Coz if we end at cine then can go bathe and hav the steam bath,FALSE,FALSE,0.218428938,
360,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!,FALSE,FALSE,0.218203867,
361,Hope you are not scared!,FALSE,FALSE,0.217648865,
362,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*,FALSE,FALSE,0.217217766,
363,Haha... dont be angry with yourself... Take it as a practice for the real thing. =),FALSE,FALSE,0.21690252,
364,Then dun wear jeans lor...,FALSE,FALSE,0.216743874,
365,He remains a bro amongst bros,FALSE,FALSE,0.216209501,
366,He remains a bro amongst bros,FALSE,FALSE,0.216209501,
